SaleID,DateTime,DrugID,DrugName,DrugClass,Price,ExpDate,Quantity,TotalSales
12009818,09-04-2023 14:24,D0061,Fexofenadine,Hormonal,54,2023-10,1,54
12009818,09-04-2023 14:24,D0092,Timolol,Respiratory,169,2024-04,4,676
12009818,09-04-2023 14:24,D0026,Senna,Immunosuppressant,46,2023-09,5,230
12009819,09-04-2023 14:25,D0024,Irbesartan,Immunosuppressant,102,2023-12,4,408
12009820,09-04-2023 14:26,D0076,Enalapril,Antiviral,112,2024-02,7,784
12009820,09-04-2023 14:26,D0058,Losartan,Psychotropic,126,2023-08,10,1260
12009821,09-04-2023 14:27,D0071,Insulin Glargine,Dermatological,46,2023-05,3,138
12009821,09-04-2023 14:27,D0034,Memantine,Cardiovascular,142,2023-08,3,426
12009821,09-04-2023 14:27,D0013,Travoprost,Dermatological,198,2024-03,5,990
12009821,09-04-2023 14:27,D0076,Enalapril,Antiviral,112,2024-04,7,784
12009822,09-04-2023 14:28,D0015,Cyclobenzaprine,Immunosuppressant,138,2023-07,4,552
12009823,09-04-2023 14:29,D0005,Brimonidine,Hormonal,156,2024-02,9,1404
12009824,09-04-2023 14:30,D0030,Montelukast,Dermatological,93,2023-07,4,372
12009825,09-04-2023 14:31,D0024,Lubiprostone,Gastrointestinal,27,2024-03,1,27
12009825,09-04-2023 14:31,D0100,Sitagliptin,Psychotropic,194,2024-02,8,1552
12009825,09-04-2023 14:31,D0091,Ranitidine,Diabetes,185,2024-03,3,555
12009825,09-04-2023 14:31,D0066,Latanoprost,Psychotropic,177,2023-08,10,1770
12009826,09-04-2023 14:32,D0079,Bisacodyl,Oncology,84,2023-09,1,84
12009826,09-04-2023 14:32,D0073,Quetiapine,Oncology,41,2023-07,7,287
12009826,09-04-2023 14:32,D0010,Tramadol,Oncology,43,2023-11,8,344
12009826,09-04-2023 14:32,D0085,Pantoprazole,Immunosuppressant,50,2023-10,6,300
12009827,09-04-2023 14:33,D0071,Fenofibrate,Hormonal,115,2023-12,9,1035
12009827,09-04-2023 14:33,D0083,Gabapentin,Analgesic,170,2023-11,9,1530
12009827,09-04-2023 14:33,D0059,Sertraline,Diabetes,200,2023-08,8,1600
12009827,09-04-2023 14:33,D0022,Amoxicillin,Cardiovascular,31,2023-07,8,248
12009827,09-04-2023 14:33,D0060,Rosuvastatin,Psychotropic,86,2023-06,7,602
12009828,09-04-2023 14:34,D0092,Timolol,Respiratory,169,2023-07,7,1183
12009828,09-04-2023 14:34,D0088,Fluoxetine,Antihistamine,56,2023-12,4,224
12009828,09-04-2023 14:34,D0026,Senna,Immunosuppressant,46,2023-08,3,138
12009828,09-04-2023 14:34,D0010,Pravastatin,Dermatological,62,2024-03,2,124
12009828,09-04-2023 14:34,D0005,Brimonidine,Hormonal,156,2024-02,6,936
12009829,09-04-2023 14:35,D0010,Tramadol,Oncology,43,2023-11,8,344
12009829,09-04-2023 14:35,D0004,Levetiracetam,Immunosuppressant,184,2023-10,9,1656
12009830,09-04-2023 14:36,D0066,Latanoprost,Psychotropic,177,2024-03,7,1239
12009830,09-04-2023 14:36,D0001,Amlodipine,Antiviral,160,2023-08,8,1280
12009831,09-04-2023 14:37,D0056,Zolpidem,Antifungal,122,2023-07,5,610
12009831,09-04-2023 14:37,D0068,Tetracycline,Immunosuppressant,149,2024-03,3,447
12009831,09-04-2023 14:37,D0073,Quetiapine,Oncology,41,2023-11,2,82
12009831,09-04-2023 14:37,D0063,Selegiline,Neurological,82,2024-03,6,492
12009831,09-04-2023 14:37,D0004,Duloxetine,Neurological,156,2023-08,8,1248
12009832,09-04-2023 14:38,D0058,Losartan,Psychotropic,126,2023-07,6,756
12009832,09-04-2023 14:38,D0060,Rosuvastatin,Psychotropic,86,2023-09,3,258
12009833,09-04-2023 14:39,D0051,Ciprofloxacin,Psychotropic,106,2023-06,10,1060
12009833,09-04-2023 14:39,D0088,Furosemide,Hormonal,138,2024-04,8,1104
12009833,09-04-2023 14:39,D0010,Pravastatin,Dermatological,62,2023-05,8,496
12009833,09-04-2023 14:39,D0036,Famotidine,Antihistamine,87,2024-02,1,87
12009833,09-04-2023 14:39,D0071,Insulin Glargine,Dermatological,46,2023-05,9,414
12009834,09-04-2023 14:40,D0033,Cetirizine,Respiratory,193,2023-08,3,579
12009835,09-04-2023 14:41,D0042,Saxagliptin,Antibiotic,189,2024-01,6,1134
12009835,09-04-2023 14:41,D0024,Lubiprostone,Gastrointestinal,27,2023-09,8,216
12009835,09-04-2023 14:41,D0015,Cyclobenzaprine,Immunosuppressant,138,2024-02,5,690
12009836,09-04-2023 14:42,D0047,Ezetimibe,Psychotropic,140,2023-05,10,1400
12009837,09-04-2023 14:43,D0056,Zolpidem,Antifungal,122,2024-03,9,1098
12009837,09-04-2023 14:43,D0061,Fexofenadine,Hormonal,54,2024-01,1,54
12009837,09-04-2023 14:43,D0019,Warfarin,Antibiotic,28,2024-01,9,252
12009838,09-04-2023 14:44,D0052,Clonazepam,Oncology,181,2024-02,4,724
12009838,09-04-2023 14:44,D0052,Cephalexin,Antibiotic,64,2023-08,7,448
12009838,09-04-2023 14:44,D0073,Quetiapine,Oncology,41,2023-11,1,41
12009838,09-04-2023 14:44,D0077,Digoxin,Antibiotic,186,2023-12,6,1116
12009839,09-04-2023 14:45,D0099,Omeprazole,Psychotropic,116,2024-01,2,232
12009839,09-04-2023 14:45,D0073,Doxycycline,Cardiovascular,188,2023-08,1,188
12009840,09-04-2023 14:46,D0029,Alprazolam,Analgesic,141,2024-02,5,705
12009841,09-04-2023 14:47,D0032,Esomeprazole,Gastrointestinal,138,2023-09,9,1242
12009841,09-04-2023 14:47,D0093,Lisinopril,Antiviral,164,2023-08,6,984
12009841,09-04-2023 14:47,D0019,Warfarin,Antibiotic,28,2023-10,7,196
12009842,09-04-2023 14:48,D0095,Valsartan,Oncology,44,2023-12,7,308
12009842,09-04-2023 14:48,D0083,Acetaminophen,Neurological,75,2023-12,6,450
12009842,09-04-2023 14:48,D0015,Cyclobenzaprine,Immunosuppressant,138,2024-02,1,138
12009843,09-04-2023 14:49,D0012,Ibuprofen,Gastrointestinal,84,2024-02,8,672
12009844,09-04-2023 14:50,D0051,Olmesartan,Analgesic,170,2023-10,9,1530
12009844,09-04-2023 14:50,D0012,Ibuprofen,Gastrointestinal,84,2023-07,4,336
12009844,09-04-2023 14:50,D0032,Esomeprazole,Gastrointestinal,138,2024-03,5,690
12009844,09-04-2023 14:50,D0008,Levofloxacin,Analgesic,150,2023-11,6,900
12009844,09-04-2023 14:50,D0056,Lactulose,Hormonal,184,2024-01,6,1104
12009845,09-04-2023 14:51,D0081,Propranolol,Gastrointestinal,140,2023-08,4,560
12009846,09-04-2023 14:52,D0058,Losartan,Psychotropic,126,2023-12,3,378
12009846,09-04-2023 14:52,D0095,Valsartan,Oncology,44,2023-11,4,176
12009846,09-04-2023 14:52,D0021,Clopidogrel,Antiviral,78,2023-12,1,78
12009846,09-04-2023 14:52,D0042,Saxagliptin,Antibiotic,189,2024-02,3,567
12009847,09-04-2023 14:53,D0083,Pioglitazone,Diabetes,129,2024-03,6,774
12009847,09-04-2023 14:53,D0088,Fluoxetine,Antihistamine,56,2023-08,8,448
12009847,09-04-2023 14:53,D0070,Sildenafil,Hormonal,39,2023-06,4,156
12009848,09-04-2023 14:54,D0018,Bimatoprost,Oncology,66,2023-09,2,132
12009849,09-04-2023 14:55,D0058,Losartan,Psychotropic,126,2024-02,8,1008
12009850,09-04-2023 14:56,D0064,Azithromycin,Psychotropic,191,2023-12,5,955
12009850,09-04-2023 14:56,D0088,Fluoxetine,Antihistamine,56,2024-04,8,448
12009850,09-04-2023 14:56,D0048,Citalopram,Immunosuppressant,187,2023-05,10,1870
12009851,09-04-2023 14:57,D0100,Sitagliptin,Psychotropic,194,2023-07,2,388
12009851,09-04-2023 14:57,D0004,Levetiracetam,Immunosuppressant,184,2024-03,6,1104
12009851,09-04-2023 14:57,D0033,Cetirizine,Respiratory,193,2023-12,7,1351
12009851,09-04-2023 14:57,D0095,Tiagabine,Respiratory,96,2023-08,1,96
12009851,09-04-2023 14:57,D0051,Olmesartan,Analgesic,170,2024-04,8,1360
12009852,09-04-2023 14:58,D0056,Lactulose,Hormonal,184,2023-07,4,736
12009852,09-04-2023 14:58,D0036,Famotidine,Antihistamine,87,2024-02,10,870
12009853,09-04-2023 14:59,D0069,Linagliptin,Diabetes,78,2023-06,6,468
12009854,09-04-2023 15:00,D0068,Tetracycline,Immunosuppressant,149,2023-09,6,894
12009854,09-04-2023 15:00,D0013,Travoprost,Dermatological,198,2023-07,9,1782
12009854,09-04-2023 15:00,D0083,Gabapentin,Analgesic,170,2023-09,5,850
12009855,09-04-2023 15:01,D0003,Glipizide,Dermatological,97,2024-04,8,776
12009855,09-04-2023 15:01,D0063,Selegiline,Neurological,82,2023-10,6,492
12009855,09-04-2023 15:01,D0032,Esomeprazole,Gastrointestinal,138,2023-07,3,414
12009855,09-04-2023 15:01,D0026,Senna,Immunosuppressant,46,2024-01,4,184
12009856,09-04-2023 15:02,D0029,Nebivolol,Immunosuppressant,79,2023-09,5,395
12009856,09-04-2023 15:02,D0051,Olmesartan,Analgesic,170,2023-09,7,1190
12009856,09-04-2023 15:02,D0066,Latanoprost,Psychotropic,177,2023-08,2,354
12009856,09-04-2023 15:02,D0003,Glipizide,Dermatological,97,2023-07,6,582
12009856,09-04-2023 15:02,D0010,Tramadol,Oncology,43,2023-11,6,258
12009857,09-04-2023 15:03,D0010,Pravastatin,Dermatological,62,2023-07,8,496
12009857,09-04-2023 15:03,D0018,Simvastatin,Respiratory,124,2023-08,10,1240
12009857,09-04-2023 15:03,D0041,Lorazepam,Neurological,149,2023-06,3,447
12009858,09-04-2023 15:04,D0073,Quetiapine,Oncology,41,2024-02,8,328
12009858,09-04-2023 15:04,D0034,Naproxen,Respiratory,50,2024-03,4,200
12009858,09-04-2023 15:04,D0047,Ezetimibe,Psychotropic,140,2023-10,7,980
12009859,09-04-2023 15:05,D0085,Rivastigmine,Hormonal,72,2023-10,3,216
12009859,09-04-2023 15:05,D0088,Fluoxetine,Antihistamine,56,2024-03,10,560
12009859,09-04-2023 15:05,D0075,Diclofenac,Neurological,148,2023-06,1,148
12009859,09-04-2023 15:05,D0048,Citalopram,Immunosuppressant,187,2023-12,3,561
12009859,09-04-2023 15:05,D0083,Gabapentin,Analgesic,170,2023-10,8,1360
12009860,09-04-2023 15:06,D0091,Ranitidine,Diabetes,185,2023-08,8,1480
12009860,09-04-2023 15:06,D0056,Lactulose,Hormonal,184,2023-11,4,736
12009860,09-04-2023 15:06,D0022,Amoxicillin,Cardiovascular,31,2023-09,7,217
12009860,09-04-2023 15:06,D0071,Insulin Glargine,Dermatological,46,2023-12,4,184
12009861,09-04-2023 15:07,D0024,Irbesartan,Immunosuppressant,102,2023-09,3,306
12009861,09-04-2023 15:07,D0076,Enalapril,Antiviral,112,2023-10,2,224
12009861,09-04-2023 15:07,D0034,Memantine,Cardiovascular,142,2024-03,8,1136
12009861,09-04-2023 15:07,D0003,Glipizide,Dermatological,97,2023-08,5,485
12009861,09-04-2023 15:07,D0050,Lansoprazole,Analgesic,34,2024-03,8,272
12009862,09-04-2023 15:08,D0079,Bisacodyl,Oncology,84,2024-04,6,504
12009862,09-04-2023 15:08,D0004,Duloxetine,Neurological,156,2023-08,5,780
12009863,09-04-2023 15:09,D0070,Sildenafil,Hormonal,39,2023-11,3,117
12009864,09-04-2023 15:10,D0049,Donepezil,Antiviral,184,2023-07,3,552
12009864,09-04-2023 15:10,D0059,Sertraline,Diabetes,200,2023-08,1,200
12009864,09-04-2023 15:10,D0030,Montelukast,Dermatological,93,2024-04,9,837
12009864,09-04-2023 15:10,D0088,Fluoxetine,Antihistamine,56,2023-11,2,112
12009864,09-04-2023 15:10,D0006,Escitalopram,Diabetes,110,2023-09,1,110
12009865,09-04-2023 15:11,D0018,Bimatoprost,Oncology,66,2023-07,10,660
12009865,09-04-2023 15:11,D0083,Gabapentin,Analgesic,170,2023-10,4,680
12009865,09-04-2023 15:11,D0050,Lansoprazole,Analgesic,34,2023-07,10,340
12009866,09-04-2023 15:12,D0034,Naproxen,Respiratory,50,2023-10,9,450
12009867,09-04-2023 15:13,D0008,Levofloxacin,Analgesic,150,2023-08,2,300
12009867,09-04-2023 15:13,D0052,Cephalexin,Antibiotic,64,2023-11,10,640
12009867,09-04-2023 15:13,D0085,Rivastigmine,Hormonal,72,2024-04,4,288
12009867,09-04-2023 15:13,D0076,Enalapril,Antiviral,112,2023-11,10,1120
12009868,09-04-2023 15:14,D0048,Citalopram,Immunosuppressant,187,2023-08,10,1870
12009868,09-04-2023 15:14,D0034,Memantine,Cardiovascular,142,2023-05,3,426
12009868,09-04-2023 15:14,D0010,Tramadol,Oncology,43,2023-10,4,172
12009869,09-04-2023 15:15,D0032,Esomeprazole,Gastrointestinal,138,2024-03,9,1242
12009870,09-04-2023 15:16,D0060,Rosuvastatin,Psychotropic,86,2023-10,9,774
12009870,09-04-2023 15:16,D0063,Selegiline,Neurological,82,2023-08,1,82
12009870,09-04-2023 15:16,D0030,Allopurinol,Gastrointestinal,123,2023-06,9,1107
12009870,09-04-2023 15:16,D0079,Bisacodyl,Oncology,84,2024-03,9,756
12009870,09-04-2023 15:16,D0088,Fluoxetine,Antihistamine,56,2023-11,10,560
12009871,09-04-2023 15:17,D0028,Dorzolamide,Immunosuppressant,28,2023-09,2,56
12009871,09-04-2023 15:17,D0026,Senna,Immunosuppressant,46,2023-06,7,322
12009871,09-04-2023 15:17,D0063,Selegiline,Neurological,82,2023-06,2,164
12009872,09-04-2023 15:18,D0075,Risperidone,Antibiotic,129,2023-10,3,387
12009872,09-04-2023 15:18,D0067,Clindamycin,Respiratory,189,2023-11,4,756
12009872,09-04-2023 15:18,D0033,Mirtazapine,Antiviral,158,2023-11,3,474
12009873,09-04-2023 15:19,D0029,Meloxicam,Antifungal,128,2023-07,8,1024
12009873,09-04-2023 15:19,D0012,Ibuprofen,Gastrointestinal,84,2023-07,5,420
12009873,09-04-2023 15:19,D0006,Escitalopram,Diabetes,110,2023-12,6,660
12009873,09-04-2023 15:19,D0100,Sitagliptin,Psychotropic,194,2024-04,1,194
12009873,09-04-2023 15:19,D0028,Dorzolamide,Immunosuppressant,28,2023-09,2,56
12009874,09-04-2023 15:20,D0008,Levofloxacin,Analgesic,150,2024-01,9,1350
12009874,09-04-2023 15:20,D0010,Pravastatin,Dermatological,62,2023-05,5,310
12009874,09-04-2023 15:20,D0075,Diclofenac,Neurological,148,2023-09,3,444
12009875,09-04-2023 15:21,D0051,Ciprofloxacin,Psychotropic,106,2024-04,6,636
12009875,09-04-2023 15:21,D0013,Travoprost,Dermatological,198,2023-05,6,1188
12009875,09-04-2023 15:21,D0033,Cetirizine,Respiratory,193,2023-10,9,1737
12009875,09-04-2023 15:21,D0030,Allopurinol,Gastrointestinal,123,2023-08,8,984
12009876,09-04-2023 15:22,D0033,Cetirizine,Respiratory,193,2023-07,4,772
12009876,09-04-2023 15:22,D0056,Lactulose,Hormonal,184,2024-01,9,1656
12009876,09-04-2023 15:22,D0030,Hydrochlorothiazide,Cardiovascular,164,2023-08,6,984
12009876,09-04-2023 15:22,D0073,Quetiapine,Oncology,41,2024-01,2,82
12009877,09-04-2023 15:23,D0023,Nitroglycerin,Oncology,144,2024-03,10,1440
12009877,09-04-2023 15:23,D0033,Cetirizine,Respiratory,193,2023-09,4,772
12009877,09-04-2023 15:23,D0021,Clopidogrel,Antiviral,78,2023-11,4,312
12009877,09-04-2023 15:23,D0030,Montelukast,Dermatological,93,2024-01,8,744
12009877,09-04-2023 15:23,D0001,Amlodipine,Antiviral,160,2024-02,3,480
12009878,09-04-2023 15:24,D0022,Amoxicillin,Cardiovascular,31,2023-06,9,279
12009878,09-04-2023 15:24,D0088,Fluoxetine,Antihistamine,56,2023-08,2,112
12009879,09-04-2023 15:25,D0036,Famotidine,Antihistamine,87,2023-08,1,87
12009879,09-04-2023 15:25,D0059,Sertraline,Diabetes,200,2023-06,10,2000
12009879,09-04-2023 15:25,D0093,Lisinopril,Antiviral,164,2023-08,4,656
12009880,09-04-2023 15:26,D0098,Tamsulosin,Oncology,122,2023-10,5,610
12009880,09-04-2023 15:26,D0073,Quetiapine,Oncology,41,2023-06,1,41
12009880,09-04-2023 15:26,D0066,Latanoprost,Psychotropic,177,2023-11,9,1593
12009881,09-04-2023 15:27,D0033,Mirtazapine,Antiviral,158,2023-12,8,1264
12009881,09-04-2023 15:27,D0026,Senna,Immunosuppressant,46,2023-06,9,414
12009881,09-04-2023 15:27,D0081,Propranolol,Gastrointestinal,140,2023-08,4,560
12009881,09-04-2023 15:27,D0018,Bimatoprost,Oncology,66,2023-06,1,66
12009882,09-04-2023 15:28,D0030,Montelukast,Dermatological,93,2024-04,1,93
12009882,09-04-2023 15:28,D0057,Nizatidine,Cardiovascular,50,2023-09,9,450
12009882,09-04-2023 15:28,D0058,Losartan,Psychotropic,126,2023-07,7,882
12009883,09-04-2023 15:29,D0004,Duloxetine,Neurological,156,2024-03,10,1560
12009884,09-04-2023 15:30,D0081,Propranolol,Gastrointestinal,140,2023-10,3,420
12009884,09-04-2023 15:30,D0049,Metoprolol,Diabetes,66,2023-10,7,462
12009885,09-04-2023 15:31,D0067,Clindamycin,Respiratory,189,2023-06,6,1134
12009885,09-04-2023 15:31,D0033,Mirtazapine,Antiviral,158,2023-11,3,474
12009886,09-04-2023 15:32,D0029,Oxycodone,Cardiovascular,87,2023-10,8,696
12009886,09-04-2023 15:32,D0012,Ibuprofen,Gastrointestinal,84,2023-09,8,672
12009886,09-04-2023 15:32,D0029,Meloxicam,Antifungal,128,2024-03,6,768
12009886,09-04-2023 15:32,D0004,Levetiracetam,Immunosuppressant,184,2023-11,6,1104
12009887,09-04-2023 15:33,D0076,Enalapril,Antiviral,112,2023-10,2,224
12009887,09-04-2023 15:33,D0033,Levothyroxine,Oncology,31,2023-09,10,310
12009887,09-04-2023 15:33,D0018,Simvastatin,Respiratory,124,2023-12,1,124
12009887,09-04-2023 15:33,D0060,Rosuvastatin,Psychotropic,86,2023-06,2,172
12009888,09-04-2023 15:34,D0033,Levothyroxine,Oncology,31,2024-02,7,217
12009888,09-04-2023 15:34,D0012,Ibuprofen,Gastrointestinal,84,2024-04,10,840
12009888,09-04-2023 15:34,D0018,Bimatoprost,Oncology,66,2024-01,2,132
12009888,09-04-2023 15:34,D0030,Hydrochlorothiazide,Cardiovascular,164,2024-04,1,164
12009888,09-04-2023 15:34,D0083,Acetaminophen,Neurological,75,2023-08,5,375
12009889,09-04-2023 15:35,D0093,Lisinopril,Antiviral,164,2023-05,4,656
12009890,09-04-2023 15:36,D0051,Ciprofloxacin,Psychotropic,106,2024-03,3,318
12009890,09-04-2023 15:36,D0083,Pioglitazone,Diabetes,129,2024-04,3,387
12009890,09-04-2023 15:36,D0019,Amiodarone,Psychotropic,127,2024-01,1,127
12009891,09-04-2023 15:37,D0100,Sitagliptin,Psychotropic,194,2024-03,1,194
12009891,09-04-2023 15:37,D0019,Amiodarone,Psychotropic,127,2024-01,5,635
12009892,09-04-2023 15:38,D0058,Losartan,Psychotropic,126,2023-07,7,882
12009892,09-04-2023 15:38,D0098,Tamsulosin,Oncology,122,2024-02,8,976
12009892,09-04-2023 15:38,D0032,Esomeprazole,Gastrointestinal,138,2023-08,9,1242
12009892,09-04-2023 15:38,D0021,Atorvastatin,Immunosuppressant,70,2023-12,10,700
12009893,09-04-2023 15:39,D0093,Docusate,Neurological,70,2024-02,3,210
12009893,09-04-2023 15:39,D0010,Tramadol,Oncology,43,2023-11,1,43
12009894,09-04-2023 15:40,D0034,Naproxen,Respiratory,50,2024-03,8,400
12009895,09-04-2023 15:41,D0098,Tamsulosin,Oncology,122,2023-10,5,610
12009896,09-04-2023 15:42,D0081,Propranolol,Gastrointestinal,140,2023-10,8,1120
12009897,09-04-2023 15:43,D0065,Trazodone,Psychotropic,45,2023-08,3,135
12009898,09-04-2023 15:44,D0065,Trazodone,Psychotropic,45,2024-03,1,45
12009898,09-04-2023 15:44,D0088,Furosemide,Hormonal,138,2023-08,2,276
12009898,09-04-2023 15:44,D0021,Clopidogrel,Antiviral,78,2023-11,5,390
12009899,09-04-2023 15:45,D0068,Aripiprazole,Hormonal,183,2023-09,7,1281
12009899,09-04-2023 15:45,D0034,Naproxen,Respiratory,50,2023-07,7,350
12009899,09-04-2023 15:45,D0003,Glipizide,Dermatological,97,2023-07,3,291
12009899,09-04-2023 15:45,D0030,Montelukast,Dermatological,93,2023-05,4,372
12009900,09-04-2023 15:46,D0071,Insulin Glargine,Dermatological,46,2023-07,7,322
12009901,09-04-2023 15:47,D0077,Digoxin,Antibiotic,186,2023-08,2,372
12009901,09-04-2023 15:47,D0099,Omeprazole,Psychotropic,116,2024-03,10,1160
12009901,09-04-2023 15:47,D0022,Amoxicillin,Cardiovascular,31,2023-10,5,155
12009901,09-04-2023 15:47,D0067,Clindamycin,Respiratory,189,2023-07,6,1134
12009902,09-04-2023 15:48,D0029,Meloxicam,Antifungal,128,2023-08,7,896
12009902,09-04-2023 15:48,D0079,Topiramate,Hormonal,29,2023-07,3,87
12009902,09-04-2023 15:48,D0067,Clindamycin,Respiratory,189,2023-12,10,1890
12009903,09-04-2023 15:49,D0030,Allopurinol,Gastrointestinal,123,2023-12,8,984
12009903,09-04-2023 15:49,D0019,Amiodarone,Psychotropic,127,2023-06,7,889
12009903,09-04-2023 15:49,D0071,Fenofibrate,Hormonal,115,2023-06,8,920
12009903,09-04-2023 15:49,D0030,Hydrochlorothiazide,Cardiovascular,164,2024-02,3,492
12009903,09-04-2023 15:49,D0091,Metformin,Analgesic,56,2024-02,10,560
12009904,09-04-2023 15:50,D0033,Levothyroxine,Oncology,31,2023-12,10,310
12009904,09-04-2023 15:50,D0056,Zolpidem,Antifungal,122,2023-12,1,122
12009904,09-04-2023 15:50,D0018,Bimatoprost,Oncology,66,2024-03,1,66
12009904,09-04-2023 15:50,D0029,Oxycodone,Cardiovascular,87,2024-04,6,522
12009904,09-04-2023 15:50,D0095,Valsartan,Oncology,44,2024-04,5,220
12009905,09-04-2023 15:51,D0036,Famotidine,Antihistamine,87,2023-10,5,435
12009905,09-04-2023 15:51,D0077,Digoxin,Antibiotic,186,2024-04,3,558
12009906,09-04-2023 15:52,D0093,Docusate,Neurological,70,2024-01,2,140
12009906,09-04-2023 15:52,D0010,Tramadol,Oncology,43,2023-12,6,258
12009907,09-04-2023 15:53,D0079,Bisacodyl,Oncology,84,2023-10,6,504
12009907,09-04-2023 15:53,D0010,Pravastatin,Dermatological,62,2023-10,6,372
12009908,09-04-2023 15:54,D0069,Linagliptin,Diabetes,78,2023-10,8,624
12009909,09-04-2023 15:55,D0060,Lamotrigine,Antihistamine,166,2023-08,6,996
12009910,09-04-2023 15:56,D0071,Insulin Glargine,Dermatological,46,2023-10,9,414
12009910,09-04-2023 15:56,D0067,Clindamycin,Respiratory,189,2023-09,1,189
12009910,09-04-2023 15:56,D0088,Furosemide,Hormonal,138,2024-04,8,1104
12009911,09-04-2023 15:57,D0099,Omeprazole,Psychotropic,116,2023-06,8,928
12009911,09-04-2023 15:57,D0032,Esomeprazole,Gastrointestinal,138,2023-11,8,1104
12009911,09-04-2023 15:57,D0033,Levothyroxine,Oncology,31,2024-02,8,248
12009911,09-04-2023 15:57,D0041,Lorazepam,Neurological,149,2023-12,3,447
12009912,09-04-2023 15:58,D0023,Nitroglycerin,Oncology,144,2024-03,1,144
12009912,09-04-2023 15:58,D0080,Carvedilol,Antifungal,176,2023-11,5,880
12009912,09-04-2023 15:58,D0029,Meloxicam,Antifungal,128,2024-03,8,1024
12009913,09-04-2023 15:59,D0058,Losartan,Psychotropic,126,2023-10,6,756
12009913,09-04-2023 15:59,D0093,Galantamine,Immunosuppressant,165,2024-03,7,1155
12009913,09-04-2023 15:59,D0088,Bupropion,Respiratory,27,2023-05,6,162
12009913,09-04-2023 15:59,D0030,Hydrochlorothiazide,Cardiovascular,164,2023-08,4,656
12009914,09-04-2023 16:00,D0021,Atorvastatin,Immunosuppressant,70,2024-01,8,560
12009914,09-04-2023 16:00,D0022,Amoxicillin,Cardiovascular,31,2023-09,1,31
12009914,09-04-2023 16:00,D0098,Tamsulosin,Oncology,122,2023-10,5,610
12009914,09-04-2023 16:00,D0100,Sitagliptin,Psychotropic,194,2023-12,6,1164
12009914,09-04-2023 16:00,D0093,Docusate,Neurological,70,2023-07,3,210
12009915,09-04-2023 16:01,D0093,Galantamine,Immunosuppressant,165,2023-11,7,1155
12009916,09-04-2023 16:02,D0052,Cephalexin,Antibiotic,64,2023-10,3,192
12009916,09-04-2023 16:02,D0051,Ciprofloxacin,Psychotropic,106,2024-01,10,1060
12009917,09-04-2023 16:03,D0093,Lisinopril,Antiviral,164,2024-03,3,492
12009917,09-04-2023 16:03,D0077,Digoxin,Antibiotic,186,2024-04,1,186
12009917,09-04-2023 16:03,D0083,Acetaminophen,Neurological,75,2023-06,4,300
12009917,09-04-2023 16:03,D0099,Omeprazole,Psychotropic,116,2023-09,6,696
12009918,09-04-2023 16:04,D0018,Bimatoprost,Oncology,66,2023-08,6,396
12009918,09-04-2023 16:04,D0050,Lansoprazole,Analgesic,34,2024-01,2,68
12009919,09-04-2023 16:05,D0029,Alprazolam,Analgesic,141,2023-09,1,141
12009919,09-04-2023 16:05,D0085,Rivastigmine,Hormonal,72,2024-03,10,720
12009919,09-04-2023 16:05,D0095,Valsartan,Oncology,44,2023-07,8,352
12009920,09-04-2023 16:06,D0026,Senna,Immunosuppressant,46,2023-10,2,92
12009920,09-04-2023 16:06,D0057,Nizatidine,Cardiovascular,50,2023-06,1,50
12009920,09-04-2023 16:06,D0013,Travoprost,Dermatological,198,2023-12,4,792
12009921,09-04-2023 16:07,D0013,Travoprost,Dermatological,198,2024-01,9,1782
12009921,09-04-2023 16:07,D0017,Polyethylene Glycol,Diabetes,111,2023-11,4,444
12009921,09-04-2023 16:07,D0006,Escitalopram,Diabetes,110,2023-07,10,1100
12009922,09-04-2023 16:08,D0076,Enalapril,Antiviral,112,2024-01,8,896
12009922,09-04-2023 16:08,D0026,Senna,Immunosuppressant,46,2023-12,4,184
12009922,09-04-2023 16:08,D0093,Galantamine,Immunosuppressant,165,2023-08,7,1155
12009923,09-04-2023 16:09,D0056,Lactulose,Hormonal,184,2023-06,7,1288
12009923,09-04-2023 16:09,D0069,Linagliptin,Diabetes,78,2023-08,2,156
12009923,09-04-2023 16:09,D0042,Saxagliptin,Antibiotic,189,2023-09,1,189
12009923,09-04-2023 16:09,D0091,Metformin,Analgesic,56,2023-10,1,56
12009924,09-04-2023 16:10,D0093,Docusate,Neurological,70,2023-10,7,490
12009924,09-04-2023 16:10,D0081,Propranolol,Gastrointestinal,140,2023-05,3,420
12009924,09-04-2023 16:10,D0001,Amlodipine,Antiviral,160,2023-12,2,320
12009924,09-04-2023 16:10,D0030,Montelukast,Dermatological,93,2023-08,6,558
12009925,09-04-2023 16:11,D0004,Levetiracetam,Immunosuppressant,184,2023-09,4,736
12009926,09-04-2023 16:12,D0030,Hydrochlorothiazide,Cardiovascular,164,2023-07,1,164
12009926,09-04-2023 16:12,D0029,Alprazolam,Analgesic,141,2023-12,1,141
12009926,09-04-2023 16:12,D0019,Warfarin,Antibiotic,28,2023-10,6,168
12009926,09-04-2023 16:12,D0029,Oxycodone,Cardiovascular,87,2024-02,4,348
12009926,09-04-2023 16:12,D0019,Amiodarone,Psychotropic,127,2024-03,7,889
12009927,09-04-2023 16:13,D0010,Tramadol,Oncology,43,2024-03,1,43
12009927,09-04-2023 16:13,D0051,Olmesartan,Analgesic,170,2023-09,2,340
